home_team,away_team,home_score,away_score,point_spread,is_conference,is_neutral,home_advantage,off_eff_diff,def_eff_diff,adj_off_eff_diff,adj_def_eff_diff,efg_pct_diff,ts_pct_diff,threepar_diff,ftr_diff,luck_diff,net_rating_diff,rating_luck_interaction,shooting_strength_interaction
Hampton Pirates,Wake Forest Demon Deacons,70,97,-27,0,0,-23.0,-19.755776672887336,16.90564853300286,-17.99085373715421,13.77627909705349,-0.1293266590716525,-0.1188346275128667,-0.0285207096322709,-0.0235610429046118,0.0788534491839089,-31.7671328342077,-2.5049479946606805,4.1083371577334775
North Alabama Lions,Georgia Tech Yellow Jackets,61,80,-19,0,0,-9.0,-7.398511907802018,0.4504717693979785,-6.106569581077366,3.35525713934868,0.0066401832769805,-0.0128693627661403,-0.0317697078742849,-0.0455613774893496,0.3866017601683079,-9.461826720426046,-3.6579588645242374,-0.06282826355866028
Bryant Bulldogs,Syracuse Orange,73,72,1,0,0,1.0,-1.831470079001832,-0.536609686652568,2.107658200544577,-7.446610436827243,-0.0663697302032418,-0.0407696788947381,0.1734469604493144,0.0728459286199222,0.4716656387302863,9.55426863737182,4.5064202194467216,-0.6341142317516624
Clemson Tigers,California Golden Bears,67,59,8,0,1,11.0989010989011,21.73287928494416,-9.253902951612105,10.332732884723669,-5.903251442698931,0.1055563543746907,0.096526449993335,0.0307600013145987,-0.0419917586088809,-0.0892205519441639,16.2359843274226,-1.4485834830494388,1.7138113152873442
Rhode Island Rams,Boston College Eagles,49,53,-4,0,0,-18.0,-16.829448699088772,2.5436775762736374,-11.526768273718602,-3.9498835589394616,-0.0942972696616928,-0.0808384768040804,-0.0745807016655703,0.0407645022834893,-0.2350960562900847,-7.5768847147791405,1.7812957154091993,0.7144795411450869
North Carolina Tar Heels,Alabama Crimson Tide,101,103,-2,0,1,11.662337662337665,-2.6660514196806844,8.952970432766108,-3.674694740694221,3.7436576703608897,-0.0265951531111692,-0.0227099382993652,-0.1116092786832135,0.0032267527659702,-0.0357133328548307,-7.4183524110551105,0.264934088890447,0.19729221820462184
Duke Blue Devils,Purdue Boilermakers,56,75,-19,0,1,14.321428571428571,-8.65141783341818,2.9987034627876312,-8.555933620562541,-0.3521900304659624,-0.0340648143371498,-0.0350901248434762,-0.03257126971634,-0.0610185373052775,-0.0387816433014849,-8.203743590096579,0.31815465764796863,0.2794590022662227
Miami Hurricanes,UCF Knights,66,64,2,0,0,18.307692307692307,13.500121990351287,6.979994815874619,9.837779227867472,11.13923098541629,0.0745345566376101,0.0730625353179205,-0.0135620129598805,0.0218289037127257,0.098376702670988,-1.3014517575488185,-0.12803253259301486,-0.09700312973413963
Florida State Seminoles,Nebraska Cornhuskers,58,75,-17,0,1,-7.916666666666667,5.124536865605819,7.240964443011364,2.6160081043474293,7.321534169008288,0.0070815436137898,0.017399951994158,-0.0170425624778668,0.0382897599137044,0.0038396313475588,-4.705526064660859,-0.018067485384626828,-0.03332238805272056
Minnesota Golden Gophers,Virginia Tech Hokies,57,67,-10,0,0,-19.032967032967033,-17.84735490740509,5.154364206408019,-11.308648495921958,6.3449870225144025,-0.0730147178593739,-0.0752199200073937,-0.0146217078343998,0.0655340842309274,0.3374759143178574,-17.65363551843636,-5.957676787618513,1.2889752165708528
Pittsburgh Panthers,Northwestern Wildcats,87,58,29,0,0,16.10576923076923,6.683744271792861,5.563217990873042,3.483181888191723,2.2356514074593576,0.0536937155096984,0.0438988555217002,0.0800001702833976,-0.0211989139198313,-0.0440044705550417,1.2475304807323653,-0.05489691830590438,0.0669845467221209
Maryland Terrapins,Louisville Cardinals,79,54,25,0,0,11.274725274725276,15.012707543301817,-14.690487444795025,15.102796365333546,-9.710729228405556,0.0348695652581489,0.030063720265278,0.0220140000772345,-0.0031620186992392,-0.2683347215028202,24.8135255937391,-6.6583304796990825,0.8652368499756335
Penn State Nittany Lions,Clemson Tigers,94,101,-7,0,0,4.285714285714286,2.313453888540039,5.200627585678205,5.3254942635904,3.959235379399772,0.0179153422292043,-0.0059722076881594,0.08914479938106,-0.1505812161039146,0.025608842473852,1.3662588841906285,0.034988308543738605,0.02447699548396591
William & Mary Tribe,NC State Wolfpack,64,85,-21,0,0,-18.0,-10.952065146737056,31.44719636038623,-2.148613060162276,21.415069140142737,-0.0155186426283888,-0.0294038664584637,-0.0285748799023098,-0.0112498618205109,0.1396588677383753,-23.56368220030501,-3.2908771758415054,0.36567636307545975
Syracuse Orange,Illinois Fighting Illini,44,73,-29,0,0,5.8392857142857135,2.259394285819994,10.896178094142826,-1.4340382868090558,8.810950571612523,0.0009286392532851,0.0073953560461493,-0.1364396456002042,-0.0204756166087943,0.1899293267220467,-10.244988858421578,-1.9458238361548803,-0.009513898803398783
Wake Forest Demon Deacons,Wisconsin Badgers,78,75,3,0,0,8.472222222222221,9.91163370476174,6.171722205715824,8.876094458903367,5.400954254494536,0.0573568994612627,0.0711506670353977,0.0229301157617938,0.0915026364997412,-0.0687385672519827,3.475140204408831,-0.23887615865082532,0.1993232673180692
Georgia Tech Yellow Jackets,Iowa Hawkeyes,65,81,-16,0,0,-8.971153846153847,-16.178719316208486,2.003025691307485,-17.393354285878175,1.3218202143239637,-0.057248962149107,-0.0717290477449608,-0.0069620500113016,-0.1249502304159181,0.1926441355016506,-18.71517450020214,-3.6053686123539768,1.0714243165760047
Virginia Cavaliers,Michigan Wolverines,70,68,2,0,0,17.727272727272727,5.005576310946921,-4.557400964148499,0.4043783543895216,-3.9398910658124606,0.0214705362980259,0.0274001649397035,0.0153793192738023,0.0591802459669083,0.1144246755538918,4.3442694202019805,0.49709161892530523,0.09327379427485055
Ohio State Buckeyes,Duke Blue Devils,72,81,-9,0,0,12.727272727272728,3.547861182783876,2.2131341229456467,4.4785368219429955,3.786287047698977,0.0220329137809739,0.0126361929077921,-0.049317671668083,-0.0193319030520247,-0.1623849726030081,0.6922497742440186,-0.1124109606250535,0.01525227959081711
Purdue Boilermakers,Florida State Seminoles,79,69,10,0,0,23.291666666666668,12.733398873718258,-15.173874670206756,11.37506023857074,-11.589491572654438,0.0160447258225864,0.0291529569119622,0.0373084532967775,0.0463524548846753,-0.2085108232517639,22.964551811225174,-4.788357603766347,0.36845993744968786
Rutgers Scarlet Knights,Miami Hurricanes,61,68,-7,0,0,15.520833333333332,-9.899724962007523,-13.594698069589027,-8.46534133201564,-12.615869184640855,-0.0611863533888925,-0.0561931158410299,-0.0536018568295708,0.0151097925509924,-0.2158291869919607,4.150527852625217,-0.895805052019589,-0.25395566394116764
Boston College Eagles,Nebraska Cornhuskers,67,88,-21,0,0,-11.175824175824175,3.263886020033098,1.745070013547604,1.3692853474993854,4.476263436946766,-0.0174961481428276,-0.0039349905338266,-0.0626633224501749,0.0221099481212994,0.0615621878303476,-3.106978089447381,-0.1912723687273342,0.054360148929490835
North Carolina Tar Heels,Indiana Hoosiers,65,77,-12,0,0,11.662337662337665,-3.4862212809024413,1.9125227251933552,-3.0695434187002206,-1.7540997673171006,-0.0513471986978077,-0.0311975932825728,0.0758049298549981,0.1039447011666466,-0.0022540065075667,-1.31544365138312,0.0029650185505548537,0.06754434654333874
Michigan State Spartans,Notre Dame Fighting Irish,52,70,-18,0,0,2.3636363636363633,-6.386444204812037,-10.499851926868828,-0.615076508759941,-11.263138865966312,-0.0285871850357405,-0.0246883002094921,-0.0897370040312156,0.011766387106258,-0.0403673740731705,10.64806235720637,-0.42983431632779523,-0.3043981288775617
Pittsburgh Panthers,NC State Wolfpack,68,60,8,0,0,16.10576923076923,-1.7676685767675195,1.0940527959726865,0.0971270631534224,1.3240835901826102,0.0093730867748347,0.010183492931032,0.1144862976347843,0.0028564561378486,0.0117475054516857,-1.2269565270291878,-0.014413678490256735,-0.011500369996794395
Wake Forest Demon Deacons,Clemson Tigers,57,77,-20,0,0,8.472222222222221,2.637392870119271,6.966720123859048,6.944767094561925,6.09868675026803,0.0129859823826895,0.0045159958134722,0.0390472176694404,0.0115191596146556,0.0531069450577709,0.8460803442938953,0.04493274235887579,0.010987184445340392
Northeastern Huskies,Georgia Tech Yellow Jackets,63,81,-18,0,0,-23.333333333333332,-15.131871154393338,15.839549036675422,-12.46990002929003,11.20743931702492,-0.0498946985440006,-0.0594245678854178,0.0905381923035649,0.0361222886054323,-0.0062026140782732,-23.67733934631495,0.14686139836550507,1.181373709008389
Syracuse Orange,Notre Dame Fighting Irish,62,61,1,0,0,5.8392857142857135,-0.5313430264650236,-6.913658918739628,-0.954422737873756,-5.675475469946875,-0.0067350935463437,3.602876686226164e-05,-0.1180516907063063,0.0656343517588155,-0.0230249349344601,4.721052732073119,-0.10870193197813866,-0.031796731787733956
Florida State Seminoles,Virginia Cavaliers,57,62,-5,0,0,-7.916666666666667,-7.827373162208019,13.10526723123212,-6.120016388177632,11.504069591221764,-0.0183540488977796,-0.0255899424707388,-0.0419381457179144,-0.0546314551776064,0.1874647230103088,-17.624085979399396,-3.303894396437975,0.3234733358445684
Boston College Eagles,Duke Blue Devils,59,75,-16,0,0,-11.175824175824175,-5.9426318858728,6.679276777955366,-4.065849374856242,9.09641087105888,-0.006557603242054,-0.0153977745964706,-0.0503579435527455,-0.0015137293718028,0.3050150230360376,-13.16226024591512,-4.014687112114122,0.08631288046137146
Miami Hurricanes,Louisville Cardinals,80,53,27,0,0,18.307692307692307,20.275083162459826,-9.531780449950205,18.214688115007476,-8.052857744423761,0.0729094164287517,0.0645200538620776,-0.0053827877358701,-0.0543515984987622,-0.1263224688041715,26.267545859431237,-3.3181812423901467,1.9151514396266047
North Carolina Tar Heels,Virginia Tech Hokies,72,80,-8,0,0,11.662337662337665,-2.765268128054444,0.9889417257944332,-1.3045400131758242,-0.4379662089249763,-0.0440589230670299,-0.0242501275683509,-0.0237274566514368,0.1487680500824856,0.0388662826364726,-0.866573804250848,-0.03368050240137674,0.03818030857339154
Oakland Golden Grizzlies,Syracuse Orange,66,95,-29,0,0,-50.0,-22.857813672711245,13.849048034119306,-12.991084500073228,12.603269876159004,-0.1290102725312841,-0.1250776659685872,0.0914859816133356,-0.0491613465123528,0.024697009550641,-25.594354376232232,-0.6321040144722977,3.301934633339984
New Hampshire Wildcats,Boston College Eagles,74,71,3,0,0,-5.0,-10.708371107453246,-8.09400964654202,-8.934955872937465,-10.51116348984624,-0.0613889011737727,-0.0735604957117652,0.0499775024169639,-0.1168541876752772,0.0759895311377424,1.5762076169087784,0.11977527778463636,-0.09676165362376078
Georgia Bulldogs,Georgia Tech Yellow Jackets,77,79,-2,0,0,-3.583333333333334,3.936019576104428,-4.934206028696863,4.159940959089155,-1.9814544472409497,0.0105820499602357,0.0324361659700629,0.0242271024810681,0.1504598866918542,0.177374069734249,6.141395406330105,1.0893242970679924,0.0649885530153472
Coppin State Eagles,NC State Wolfpack,72,94,-22,0,0,-20.25,-16.526849251470836,22.0996567863898,-6.742132565406806,17.072238838175892,-0.0323148055609215,-0.025248301939624,0.0940689555838177,0.0657059360351214,0.1459082127850117,-23.814371403582697,-3.4747123700952423,0.7695567814623441
James Madison Dukes,Virginia Cavaliers,50,55,-5,0,0,-10.5,-29.930409258658756,3.316763388009605,-21.450621218674883,-4.148597579738478,-0.1644050058045394,-0.1629409104554006,0.0159886592028347,-0.085347039073016,-0.0204019407722698,-17.302023638936404,0.35299486152199255,2.8445392967896175
Iowa Hawkeyes,Duke Blue Devils,62,74,-12,0,1,13.595238095238097,5.890728111797344,5.976999721528784,9.264575607943414,9.06579510636344,0.0309271815921746,0.0301608939947687,0.018780264510628,0.0580419296705874,-0.0698040379222533,0.198780501579975,-0.013875681670493108,0.006147720669347437
Cornell Big Red,Miami Hurricanes,105,107,-2,0,0,-6.333333333333333,-10.324043749145387,13.412763102653244,-7.762341652510557,7.945349359524741,-0.0239932577980029,-0.0555518536587391,0.1960995627157938,-0.1679140862471113,-0.1273566535812222,-15.707691012035298,2.0004789627806567,0.376878679863136
Boston University Terriers,Notre Dame Fighting Irish,75,81,-6,0,0,-17.5,-13.127358959208223,11.798296800863367,-7.495226312547302,3.024479905741003,-0.0810064333860848,-0.0531534281172476,-0.0523011378894405,0.1171552617240102,-0.0115197539367143,-10.519706218288306,0.12118442712120461,0.8521638810129537
Dayton Flyers,Virginia Tech Hokies,49,77,-28,0,0,-28.0,-31.67592343445297,0.166389905420317,-23.32844924658467,-5.7083397904330155,-0.1527524942891401,-0.1513959733400478,-0.0617288234923829,-0.0050944125909621,0.1498762799036915,-17.620109456151653,-2.640836456783867,2.6915156690748288
Towson Tigers,Clemson Tigers,75,80,-5,0,0,-5.0,6.030530254569129,26.51921016853892,15.34712452297444,20.64755239621699,-0.0502528466085956,-0.0721641403991767,-0.0092783140064585,-0.1063300578020113,-0.1033058003736742,-5.300427873242555,0.5475649437682539,0.2663615888739827
Pittsburgh Panthers,Vanderbilt Commodores,74,75,-1,0,0,16.10576923076923,5.188833452172858,-7.191910984217145,-1.218829205915256,-8.232745942313713,0.0391692388548007,0.0376023809090602,0.0660253537053232,-0.0134098321115512,-0.2055974837944843,7.013916736398457,-1.442043632547544,0.2747297799556753
Georgetown Hoyas,Syracuse Orange,64,83,-19,0,0,-14.571428571428571,-7.720511211915962,7.290658750291712,-2.6289507273976795,5.580261019001512,-0.0401160128196203,-0.0422966290627806,0.0051388021957324,-0.0085001925769594,0.1135316779878,-8.209211746399191,-0.9320055845258582,0.3293208436575275
Louisville Cardinals,Florida State Seminoles,53,75,-22,0,0,-22.095238095238095,-9.99845434291342,0.991165722952246,-9.032992266193247,-0.1024595655618867,-0.0381234771837175,-0.024002827849636,0.0153681873797523,0.0349894586831247,-0.0610825942002249,-8.93053270063136,0.545500104944504,0.34046295965096274
Wake Forest Demon Deacons,LSU Tigers,70,72,-2,0,1,8.472222222222221,10.74144085659232,0.5794608425255063,8.653937603335848,-1.898901102314838,0.0709402114732379,0.0672178704708736,0.0537257494236815,0.010824024078987,-0.179171540224463,10.552838705650686,-1.890768364631762,0.7486206094218297
NC State Wolfpack,Miami Hurricanes,73,80,-7,0,0,14.095238095238091,-1.9747023358460467,-3.078413838614807,-4.353108109331913,-1.0224745310354422,-0.0325989871597767,-0.0343770569486021,0.0148766504510864,-0.0010037701238616,-0.0938903060032351,-3.330633578296471,0.31271420585090554,0.10857528125280778
Georgia Tech Yellow Jackets,North Carolina Tar Heels,59,75,-16,0,0,-8.971153846153847,-10.287241215000904,5.48883124539411,-9.278430535531411,8.791836609202022,-0.030879504144049,-0.051006316941622,0.0030432652968639,-0.1695736413574661,0.1538073999991951,-18.070267144733435,-2.7793408068223284,0.5580008891798686
Sacred Heart Pioneers,Pittsburgh Panthers,66,91,-25,0,0,-31.5,-32.554560033292546,21.83583725220969,-20.42586635353676,15.907602072617776,-0.0567023975789862,-0.0902221407981928,-0.0817930411135027,-0.1019434678332352,0.1428055795768063,-36.33346842615454,-5.188622016632592,2.060194772123357
Boston College Eagles,Villanova Wildcats,56,77,-21,0,1,-11.175824175824175,-5.682804693912956,0.408330152751958,-4.238287027821343,2.8167126315468067,-0.031557738577628,-0.0487037338985127,-0.1803690966826134,-0.0250414037123024,0.2612149962911499,-7.054999659368148,-1.8428717098559146,0.22263983491559464
Maryland Eastern Shore Hawks,Duke Blue Devils,55,82,-27,0,0,-27.0,-31.97261637609,19.44246533680544,-22.73752596489483,13.114523929469897,-0.0725172696720758,-0.1008684805328606,0.0352971876870085,-0.2395625825965842,0.1192663383550938,-35.852049894364725,-4.2759427134250085,2.5998927704863632
Loyola Chicago Ramblers,Clemson Tigers,76,58,18,0,1,-6.0,-8.43017859244793,3.1208775711511407,-1.5614228660800222,-1.487302882462643,0.0710229807535455,0.0429825382549113,0.0895592591341278,0.057105907027927,0.0464362037169572,-0.0741199836173773,-0.0034418506587540624,-0.005264222169910096
Oklahoma State Cowboys,Virginia Tech Hokies,65,70,-5,0,1,11.625,-10.128880608136768,-5.971931130441206,-3.831177047773195,-2.135586412018057,-0.0412037971161217,-0.0329534727280904,-0.0010626449210809,0.0666025232823098,0.0883673164634055,-1.6955906357551402,-0.1498347943021614,0.06986477254765061
Marquette Golden Eagles,Notre Dame Fighting Irish,79,64,15,0,0,21.017857142857142,4.666624872703693,-10.198338987224162,8.175942818099728,-10.305450068179397,0.0424758820408122,0.037489279266046,0.0056368496832863,0.0330244684210993,-0.0903589961219079,18.481392886279124,-1.6699601081387516,0.7850134641874978
Monmouth Hawks,Syracuse Orange,71,86,-15,0,0,-31.75,-25.696149049831277,25.71991738807222,-14.609256703791033,20.77733274321095,-0.0784415037136729,-0.0728246943147471,0.0440826088036496,0.0474457557137893,0.0283093749602638,-35.38658944700198,-1.0017722292200932,2.775777287521224
Furman Paladins,NC State Wolfpack,73,92,-19,0,0,-19.0,-5.910381807210356,8.852316508345211,-2.326153810800207,3.452361841492447,0.0263204130588092,0.0018291970291615,0.1299903887892055,-0.1184708029665581,0.0833745194551606,-5.778515652292656,-0.48178096567402406,-0.15209291883513698
Stonehill Skyhawks,Boston College Eagles,56,63,-7,0,0,-20.666666666666668,-15.945309758203322,9.818282993855917,-10.290583823297196,0.8482872224511198,-0.0041922591884767,-0.0064440554401399,0.0776039710334214,-0.017707923401093,-0.1922614158623488,-11.138871045748315,2.141575118363693,0.04669703449079544
The Citadel Bulldogs,North Carolina Tar Heels,67,100,-33,0,0,-30.333333333333332,-24.08886010642368,26.84966915717652,-18.117941687142704,27.52994656392515,-0.0530830130172123,-0.0854752607152293,0.0480964975588051,-0.2532705842513807,0.1512996681197965,-45.647888251067855,-6.906510342756125,2.4231274462396875
